# Atomic Line List version: 3.00b3   Constructed: 2021-05-04 10:19 GMT
# Wavelength range: 3800 - 9000   Unit: Angstrom   Type: Air
# Radial velocity: 0 km/s
# Wavelength accuracy upper limit: 5%
# Element/Spectrum: H  I, He I-II, O I-IV, C I-IV, N I-V, Si I-IV, Mg I-IV, S I-IV (missing Ne I-IV, Ar I-IV)
# Minimum line strength: no restrictions
# Include lines without atomic data: true
# Minimum abundance: no minimum
# Lower level energy range: no restrictions   Unit: cm^-1
# Upper level energy range: no restrictions
# Maximum for principal quantum number n: 4 (+ no restrictions for H I, + some He n>4 at the bottom, + n5-12 with -log(gf) > 0 for the above elements)
# Transition types included: Nebular (E1,E2)
# Transitions from auto-ionizing levels: included
# Comment code: A-> activity, D -> diagnostic line (global), V -> vsini, Q -> affected by wind, Teff -> used for determination of Teff, RV_O/B/A -> good for RV determination

wl_air	   , dlamb  , spc   , tt, configuration                              , term               , J_i-J_k          , -lg(gf), tpf, level_energy(cm-1)     , ref    ,  name, comment
6971.6     , 4.3e-01, N III , E1,        2s.2p.(1Po).3p-2s.2p.(3Po).4d       ,        2D-2Fo      ,    5/2 - 5/2     ,        ,    ,  373375.70 -  387715.60, ASD    ,      ,
6973.4     , 4.3e-01, S IV  , E1,        3s.3p.(3Po).4d-3s.3p.(3Po).4f       ,       4Fo-4G       ,    7/2 - 5/2     , -2.0571,   3,  337750.70 -  352086.90, ASD    ,      ,
6973.7     , 4.3e-01, N III , E1,        2s.2p.(3Po).4p-2s.2p.(3Po).4d       ,        2P-2Po      ,    1/2 - 3/2     ,        ,    ,  374746.40 -  389082.00, ASD    ,      ,
6975.      , 9.8e+00, N II  , E1,        2s.2p2.(4P).3d-2s.2p2.(4P).4p       ,        3P-3Do      ,      2 - 2       ,        ,    ,  246835.20 -  261168.00, 030    ,      ,
6975.63    , 3.4e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3P       ,      2 - 1       , -1.4482,   3,  188857.17 -  203188.83, 030    ,      ,
6981.40    , 4.3e-02, S II  , E1,       3s2.3p2.(3P).3d-3s2.3p2.(3P).4p      ,        4D-4Do      ,    7/2 - 7/2     , -0.7262,  22,  114279.33 -  128599.16, ASD    ,      ,
6982.02    , 4.3e-02, S II  , E1,       3s2.3p2.(3P).4p-3s.3p4               ,       2Do-2P       ,    5/2 - 3/2     , -7.7968,  22,  131187.19 -  145505.74, ASD    ,      ,
6986.9     , 4.4e-01, N III , E1,        2s.2p.(3Po).4d-2p2.(3P).3s          ,       4Po-4P       ,    1/2 - 3/2     , -3.1919,   3,  386324.30 -  400632.90, ASD    ,      ,
7000.      , 9.9e+00, N II  , E1,        2s.2p2.(4P).3d-2s.2p2.(4P).4p       ,        3P-3Do      ,      1 - 2       ,        ,    ,  246885.50 -  261168.00, 030    ,      ,
7000.94    , 3.5e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3P       ,      1 - 1       , -1.6716,   3,  188908.97 -  203188.83, 030    ,      ,
7001.899   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).3p-2s2.2p3.(4So).4d     ,        3P-3Do      ,      1 - 1       , -1.5136,   3,   88630.59 -  102908.49, ASD    ,      ,
7001.922   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).3p-2s2.2p3.(4So).4d     ,        3P-3Do      ,      1 - 2       , -1.0364,   3,   88630.59 -  102908.44, ASD    ,      ,
7002.173   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).3p-2s2.2p3.(4So).4d     ,        3P-3Do      ,      2 - 1       , -2.6897,   3,   88631.15 -  102908.49, ASD    ,      ,
7002.196   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).3p-2s2.2p3.(4So).4d     ,        3P-3Do      ,      2 - 2       , -1.5136,   3,   88631.15 -  102908.44, ASD    ,      ,
7002.2     , 4.4e-01, N III , E1,        2s.2p.(3Po).4p-2s.2p.(3Po).4d       ,        2P-2Po      ,    3/2 - 3/2     ,        ,    ,  374804.80 -  389082.00, ASD    ,      ,
7002.230   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).3p-2s2.2p3.(4So).4d     ,        3P-3Do      ,      2 - 3       , -0.7654,   3,   88631.15 -  102908.37, ASD    ,      ,
7002.250   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).3p-2s2.2p3.(4So).4d     ,        3P-3Do      ,      0 - 1       , -1.3886,   3,   88631.30 -  102908.49, ASD    ,      ,
7003.6     , 4.4e-01, N III , E1,        2s.2p.(3Po).4d-2p2.(3P).3s          ,       4Po-4P       ,    3/2 - 1/2     , -3.1929,   3,  386291.80 -  400566.20, ASD    ,      ,
7004.1     , 4.4e-01, O IV  , E1,        2s.2p.(3Po).3s-2s.2p.(3Po).3p       ,       2Po-2P       ,    3/2 - 3/2     , -0.5824,   3,  453071.50 -  467344.90, ASD    ,      ,
7013.98    , 3.5e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3P       ,      1 - 0       , -1.5475,   3,  188908.97 -  203162.28, 030    ,      ,
7014.73    , 3.5e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3P       ,      0 - 1       , -1.5475,   3,  188937.04 -  203188.83, 030    ,      ,
7014.9     , 4.4e-01, S IV  , E1,        3s.3p.(1Po).3d-3s.3p.(3Po).4p       ,       2Po-2P       ,    3/2 - 3/2     , -2.9407,   3,  278642.40 -  292893.90, ASD    ,      ,
7016.32    , 4.4e-02, O III , E1,       2s2.2p.(2Po).4p-2s2.2p.(2Po).4d      ,        3D-3Po      ,      1 - 0       , -1.3158,   3,  366488.45 -  380737.00, 039    ,      ,
7017.300   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).4p-2s2.2p3.(2Po).3s     ,        3P-3Po      ,      1 - 0       , -3.6249,   3,   99680.97 -  113927.53, ASD    ,      ,
7019.6     , 4.4e-01, N III , E1,        2s.2p.(3Po).4d-2p2.(3P).3s          ,       4Po-4P       ,    1/2 - 1/2     , -3.8929,   3,  386324.30 -  400566.20, ASD    ,      ,
7020.327   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).4p-2s2.2p3.(2Po).3s     ,        3P-3Po      ,      1 - 1       , -3.7500,   3,   99680.97 -  113921.39, ASD    ,      ,
7020.367   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).4p-2s2.2p3.(2Po).3s     ,        3P-3Po      ,      2 - 1       , -3.5281,   3,   99681.05 -  113921.39, ASD    ,      ,
7020.495   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).4p-2s2.2p3.(2Po).3s     ,        3P-3Po      ,      0 - 1       , -3.6251,   3,   99681.31 -  113921.39, ASD    ,      ,
7025.475   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).4p-2s2.2p3.(2Po).3s     ,        3P-3Po      ,      1 - 2       , -3.5284,   3,   99680.97 -  113910.96, ASD    ,      ,
7025.515   , 4.4e-03, O I   , E1,      2s2.2p3.(4So).4p-2s2.2p3.(2Po).3s     ,        3P-3Po      ,      2 - 2       , -3.0513,   3,   99681.05 -  113910.96, ASD    ,      ,
7025.73    , 4.4e-02, O III , E1,       2s2.2p.(2Po).4p-2s2.2p.(2Po).4d      ,        3D-3Po      ,      1 - 1       , -1.4413,   3,  366488.45 -  380717.92, 039    ,      ,
7031.0     , 4.4e-01, Mg III, E1, 2s2.2p5.(2Po<1/2>).4s-2s2.2p5.(2Po<3/2>).4p, 1/2[1/2]o-3/2[3/2] ,      1 - 2       ,        ,    ,  548720.70 -  562939.50, ASD    ,      ,
7031.37    , 4.4e-02, O III , E1,       2s2.2p.(2Po).4p-2s2.2p.(2Po).4d      ,        3D-3Po      ,      1 - 2       , -2.6178,   3,  366488.45 -  380706.51, 039    ,      ,
7031.8     , 4.4e-01, S IV  , E1,        3s.3p.(1Po).3d-3s.3p.(3Po).4p       ,       2Po-2P       ,    1/2 - 3/2     , -3.6407,   3,  278676.70 -  292893.90, ASD    ,      ,
7032.3     , 4.4e-01, O IV  , E1,                2s2.4s-2s2.4p               ,        2S-2Po      ,    1/2 - 3/2     ,  0.0632,   3,  485821.70 -  500037.80, ASD    ,      ,
7037.25    , 4.4e-02, C III , E1,                 2p.3s-2s.4d                ,       1Po-1D       ,      1 - 2       ,  0.4420, ur3,  310006.32 -  324212.49, ASD    ,      ,
7046.25    , 4.4e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4S-4Po      ,    3/2 - 1/2     , -0.3398,  24,  184690.98 -  198879.01, ASD    ,      ,
7047.48    , 4.4e-02, Si III, E1,                 3p.4s-3p.4p                ,       1Po-1P       ,      1 - 1       , -0.2311,  u3,  228699.75 -  242885.30, ASD    ,      ,
7051.5     , 4.4e-01, S IV  , E1,        3s.3p.(3Po).4d-3s.3p.(3Po).4f       ,       4Fo-4G       ,    9/2 - 7/2     , -2.1711,   3,  338053.10 -  352230.60, ASD    ,      ,
7053.09    , 4.4e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4S-4Po      ,    3/2 - 3/2     , -0.0351,  24,  184690.98 -  198865.25, ASD    ,      ,
7053.6     , 4.4e-01, O IV  , E1,                2s2.4s-2s2.4p               ,        2S-2Po      ,    1/2 - 1/2     , -0.2392,   3,  485821.70 -  499994.90, ASD    ,      ,
7056.9     , 4.4e-01, Mg III, E1, 2s2.2p5.(2Po<3/2>).4s-2s2.2p5.(2Po<3/2>).4p, 3/2[3/2]o-3/2[1/2] ,      2 - 1       ,        ,    ,  545820.40 -  559987.10, ASD    ,      ,
7057.8     , 1.4e+00, N II  , E1,        2s.2p2.(4P).3p-2s.2p2.(4P).3d       ,       3Po-3P       ,      1 - 0       ,        ,    ,  232745.00 -  246909.90, 030    ,      ,
7061.3     , 4.4e-01, O IV  , E1,        2s.2p.(3Po).3s-2s.2p.(3Po).3p       ,       2Po-2P       ,    3/2 - 1/2     , -1.2848,   3,  453071.50 -  467229.30, ASD    ,      ,
7063.68    , 4.4e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4S-4Po      ,    3/2 - 5/2     ,  0.0837,  24,  184690.98 -  198844.00, ASD    ,      ,
7065.17714 , 3.3e-05, He I  , E1,                 1s.2p-1s.3s                ,       3Po-3S       ,      2 - 1       , -0.4582,  31,  169086.77 -  183236.79, 112    ,      ,
7065.21530 , 3.3e-05, He I  , E1,                 1s.2p-1s.3s                ,       3Po-3S       ,      1 - 1       , -0.6810,  31,  169086.84 -  183236.79, 112    ,      ,
7065.70861 , 3.3e-05, He I  , E1,                 1s.2p-1s.3s                ,       3Po-3S       ,      0 - 1       , -1.1571,  31,  169087.83 -  183236.79, 112    ,      ,
7065.89    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Do      ,      1 - 2       , -2.3466,   3,   69689.48 -   83838.08, ASD    ,      ,
7069.9     , 1.4e+00, N II  , E1,        2s.2p2.(4P).3p-2s.2p2.(4P).3d       ,       3Po-3P       ,      0 - 1       ,        ,    ,  232745.00 -  246885.50, 030    ,      ,
7069.9     , 1.4e+00, N II  , E1,        2s.2p2.(4P).3p-2s.2p2.(4P).3d       ,       3Po-3P       ,      1 - 1       ,        ,    ,  232745.00 -  246885.50, 030    ,      ,
7071.10    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Do      ,      2 - 3       , -2.3311,   3,   69710.66 -   83848.83, ASD    ,      ,
7074.86    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Do      ,      1 - 1       , -1.8700,   3,   69689.48 -   83820.13, ASD    ,      ,
7076.48    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Do      ,      2 - 2       , -1.6817,   3,   69710.66 -   83838.08, ASD    ,      ,
7079.12    , 4.5e-02, O III , E1,       2s2.2p.(2Po).4p-2s2.2p.(2Po).4d      ,        3D-3Po      ,      2 - 1       , -0.9675,   3,  366595.76 -  380717.92, 039    ,      ,
7083.96    , 3.2e-02, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        2D-2Po      ,    3/2 - 3/2     , -1.1619,   3,  234402.80 -  248515.30, ASD    ,      ,
7084.5     , 1.0e+00, N II  , E1,        2s.2p2.(4P).3p-2s.2p2.(4P).3d       ,       3Po-3P       ,      2 - 1       ,        ,    ,  232774.01 -  246885.50, 030    ,      ,
7084.84    , 4.5e-02, O III , E1,       2s2.2p.(2Po).4p-2s2.2p.(2Po).4d      ,        3D-3Po      ,      2 - 2       , -1.4449,   3,  366595.76 -  380706.51, 039    ,      ,
7085.48    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Do      ,      2 - 1       , -2.3478,   3,   69710.66 -   83820.13, ASD    ,      ,
7087.83    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Do      ,      3 - 3       , -1.4290,   3,   69744.03 -   83848.83, ASD    ,      ,
7093.24    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Do      ,      3 - 2       , -2.3325,   3,   69744.03 -   83838.08, ASD    ,      ,
7095.2     , 1.4e+00, N II  , E1,        2s.2p2.(4P).3p-2s.2p2.(4P).3d       ,       3Po-3P       ,      1 - 2       ,        ,    ,  232745.00 -  246835.20, 030    ,      ,
7103.2     , 4.5e-01, N IV  , E1,                 2s.3p-2s.3d                ,       3Po-3D       ,      0 - 1       , -0.8458,   9,  405971.60 -  420045.80, ASD    ,      ,
7109.4     , 4.5e-01, N IV  , E1,                 2s.3p-2s.3d                ,       3Po-3D       ,      1 - 2       , -0.4941,   9,  405987.50 -  420049.60, ASD    ,      ,
7109.8     , 1.0e+00, N II  , E1,        2s.2p2.(4P).3p-2s.2p2.(4P).3d       ,       3Po-3P       ,      2 - 2       ,        ,    ,  232774.01 -  246835.20, 030    ,      ,
7110.08    , 3.2e-02, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        2D-2Po      ,    5/2 - 3/2     , -0.2093,   3,  234454.63 -  248515.30, ASD    ,      ,
7111.3     , 4.5e-01, N IV  , E1,                 2s.3p-2s.3d                ,       3Po-3D       ,      1 - 1       , -0.9714,   9,  405987.50 -  420045.80, ASD    ,      ,
7111.47    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Fo      ,      1 - 2       , -1.1286,   3,   69689.48 -   83747.39, ASD    ,      ,
7112.48    , 4.5e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4D-4Fo      ,    1/2 - 3/2     ,  0.0020,  24,  181696.66 -  195752.58, ASD    ,      ,
7113.04    , 4.5e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4D-4Fo      ,    3/2 - 5/2     ,  0.2086,  24,  181711.03 -  195765.85, ASD    ,      ,
7113.18    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Fo      ,      3 - 4       , -0.7977,   3,   69744.03 -   83798.57, ASD    ,      ,
7115.17    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Fo      ,      2 - 3       , -0.9581,   3,   69710.66 -   83761.26, ASD    ,      ,
7115.63    , 4.5e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4D-4Fo      ,    5/2 - 7/2     ,  0.3921,  24,  181736.05 -  195785.74, ASD    ,      ,
7119.76    , 4.5e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4D-4Fo      ,    3/2 - 3/2     , -0.4131,  24,  181711.03 -  195752.58, ASD    ,      ,
7119.91    , 4.5e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4D-4Fo      ,    7/2 - 9/2     ,  0.5494,  24,  181772.41 -  195813.66, ASD    ,      ,
7122.20    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Fo      ,      2 - 2       , -1.8616,   3,   69710.66 -   83747.39, ASD    ,      ,
7123.0     , 4.5e-01, N IV  , E1,                 2s.3p-2s.3d                ,       3Po-3D       ,      2 - 3       , -0.2235,   9,  406022.80 -  420058.00, ASD    ,      ,
7124.27    , 4.5e-02, S II  , E1,       3s2.3p2.(3P).3d-3s2.3p2.(3P).4p      ,        4D-4Do      ,    3/2 - 5/2     , -1.4485,  22,  114200.54 -  128233.20, ASD    ,      ,
7125.72    , 4.5e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4D-4Fo      ,    5/2 - 5/2     , -0.3107,  24,  181736.05 -  195765.85, ASD    ,      ,
7127.2     , 4.5e-01, N IV  , E1,                 2s.3p-2s.3d                ,       3Po-3D       ,      2 - 2       , -0.9722,   9,  406022.80 -  420049.60, ASD    ,      ,
7128.86    , 3.2e-02, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        2D-2Po      ,    3/2 - 1/2     , -0.4657,   3,  234402.80 -  248426.41, ASD    ,      ,
7129.2     , 4.5e-01, N IV  , E1,                 2s.3p-2s.3d                ,       3Po-3D       ,      2 - 1       , -2.1486,   9,  406022.80 -  420045.80, ASD    ,      ,
7130.400   , 4.5e-03, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        4P-4Po      ,    5/2 - 3/2     , -0.7020,   3,  232462.72 -  246483.32, ASD    ,      ,
7131.9     , 3.2e-01, N I   , E1,       2s2.2p2.(3P).4p-2s.2p4               ,       2Do-2D       ,    3/2 - 5/2     ,        ,    ,  107182.79 -  121200.50, ASD    ,      ,
7132.11    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Fo      ,      3 - 3       , -1.8622,   3,   69744.03 -   83761.26, ASD    ,      ,
7132.47    , 4.5e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4D-4Fo      ,    5/2 - 3/2     , -1.5921,  24,  181736.05 -  195752.58, ASD    ,      ,
7132.6     , 3.2e-01, O II  , E1,       2s2.2p2.(1S).3d-2s2.2p2.(1S).4p      ,        2D-2Po      ,    3/2 - 3/2     ,        ,    ,  275983.95 -  290000.3 , ASD    ,      ,
7134.10    , 4.5e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4D-4Fo      ,    7/2 - 7/2     , -0.4324,  24,  181772.41 -  195785.74, ASD    ,      ,
7137.4     , 3.2e-01, O II  , E1,       2s2.2p2.(1S).3d-2s2.2p2.(1S).4p      ,        2D-2Po      ,    3/2 - 1/2     ,        ,    ,  275983.95 -  289990.7 , ASD    ,      ,
7138.85    , 3.6e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3D       ,      2 - 3       , -0.8596,   3,  188857.17 -  202861.16, 030    ,      ,
7139.18    , 4.5e-02, C I   , E1,       2s2.2p.(2Po).3p-2s2.2p.(2Po).4d      ,        3D-3Fo      ,      3 - 2       , -3.4067,   3,   69744.03 -   83747.39, ASD    ,      ,
7139.79    , 4.5e-02, S II  , E1,       3s2.3p2.(3P).3d-3s2.3p2.(3P).4p      ,        4D-4Do      ,    5/2 - 5/2     , -1.1056,  22,  114231.04 -  128233.20, ASD    ,      ,
7144.24    , 4.5e-02, C II  , E1,        2s.2p.(3Po).3p-2s.2p.(3Po).3d       ,        4D-4Fo      ,    7/2 - 5/2     , -1.7650,  24,  181772.41 -  195765.85, ASD    ,      ,
7144.509   , 4.6e-03, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        4P-4Po      ,    5/2 - 5/2     , -0.3349,   3,  232462.72 -  246455.63, ASD    ,      ,
7151.08    , 4.6e-02, O II  , E1,       2s2.2p2.(1D).3d-2s2.2p2.(1D).4p      ,        2G-2Fo      ,    9/2 - 7/2     ,  0.2073,   3,  252608.28 -  266588.33, ASD    ,      ,
7151.68    , 4.6e-02, O II  , E1,       2s2.2p2.(1D).3d-2s2.2p2.(1D).4p      ,        2G-2Fo      ,    7/2 - 7/2     , -1.3368,   3,  252609.46 -  266588.33, ASD    ,      ,
7156.09    , 4.6e-02, O II  , E1,       2s2.2p2.(1D).3d-2s2.2p2.(1D).4p      ,        2G-2Fo      ,    7/2 - 5/2     ,  0.0943,   3,  252609.46 -  266579.73, ASD    ,      ,
7156.701   , 4.6e-03, O I   , E1,      2s2.2p3.(2Do).3s-2s2.2p3.(2Do).3p     ,       1Do-1D       ,      2 - 2       ,  0.2888,   3,  102662.03 -  116631.09, ASD    ,      ,
7159.      , 4.6e+00, O IV  , E1,        2s.2p.(1Po).3d-2s.2p.(3Po).4p       ,       2Fo-2D       ,    7/2 - 5/2     , -1.4824, ur3,  570797.00 -  584761.00, ASD    ,      ,
7164.50    , 4.6e-02, S II  , E1,       3s2.3p2.(3P).3d-3s2.3p2.(3P).4p      ,        4D-4Do      ,    7/2 - 5/2     , -1.3914,  22,  114279.33 -  128233.20, ASD    ,      ,
7167.8     , 3.2e-01, N I   , E1,       2s2.2p2.(3P).4p-2s.2p4               ,       2Do-2D       ,    5/2 - 5/2     ,        ,    ,  107253.11 -  121200.50, ASD    ,      ,
7167.836   , 4.6e-03, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        4P-4Po      ,    3/2 - 3/2     , -1.2325,   3,  232535.95 -  246483.32, ASD    ,      ,
7178.4     , 4.6e-01, S IV  , E1,        3s.3p.(1Po).3d-3s.3p.(3Po).4p       ,       2Po-2P       ,    3/2 - 1/2     , -3.6497,   3,  278642.40 -  292569.20, ASD    ,      ,
7179.4     , 3.3e-01, O II  , E1,       2s2.2p2.(1S).3d-2s2.2p2.(1S).4p      ,        2D-2Po      ,    5/2 - 3/2     ,        ,    ,  276075.32 -  290000.3 , ASD    ,      ,
7182.094   , 4.6e-03, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        4P-4Po      ,    3/2 - 5/2     , -0.7051,   3,  232535.95 -  246455.63, ASD    ,      ,
7185.3     , 4.6e-01, Mg III, E1, 2s2.2p5.(2Po<1/2>).4s-2s2.2p5.(2Po<3/2>).4p, 1/2[1/2]o-3/2[3/2] ,      1 - 1       ,        ,    ,  548720.70 -  562634.20, ASD    ,      ,
7188.18    , 3.7e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3D       ,      2 - 2       , -1.6108,   3,  188857.17 -  202765.06, 030    ,      ,
7190.25    , 4.6e-02, O III , E1,       2s2.2p.(2Po).4p-2s2.2p.(2Po).4d      ,        3D-3Po      ,      3 - 2       , -0.7032,   3,  366802.62 -  380706.51, 039    ,      ,
7196.1     , 4.6e-01, S IV  , E1,        3s.3p.(1Po).3d-3s.3p.(3Po).4p       ,       2Po-2P       ,    1/2 - 1/2     , -3.3497,   3,  278676.70 -  292569.20, ASD    ,      ,
7202.198   , 4.6e-03, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        4P-4Po      ,    1/2 - 3/2     , -0.7398,   3,  232602.49 -  246483.32, ASD    ,      ,
7204.4     , 4.6e-01, N IV  , E1,                 2p.4p-2p.4d                ,        1P-1Po      ,      1 - 1       , -0.2924,   3,  584661.60 -  598538.20, ASD    ,      ,
7214.71    , 3.7e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3D       ,      2 - 1       , -2.7885,   3,  188857.17 -  202713.92, 030    ,      ,
7215.05    , 3.7e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3D       ,      1 - 2       , -1.1353,   3,  188908.97 -  202765.06, 030    ,      ,
7226.9     , 3.3e-01, N I   , E1,       2s2.2p2.(3P).4p-2s2.2p2.(1D).3d      ,       2So-2P       ,    1/2 - 1/2     ,        ,    ,  106477.80 -  120311.20, ASD    ,      ,
7227.7     , 3.3e-01, N I   , E1,       2s2.2p2.(3P).4p-2s2.2p2.(1D).3d      ,       2So-2P       ,    1/2 - 3/2     ,        ,    ,  106477.80 -  120309.60, ASD    ,      ,
7229.137   , 4.7e-03, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        4P-4So      ,    5/2 - 3/2     , -0.4430,   3,  232462.72 -  246291.82, ASD    ,      ,
7231.33    , 4.7e-02, C II  , E1,                2s2.3p-2s2.3d               ,       2Po-2D       ,    1/2 - 3/2     ,  0.0357,  24,  131724.37 -  145549.27, ASD    ,      ,
7236.42    , 4.7e-02, C II  , E1,                2s2.3p-2s2.3d               ,       2Po-2D       ,    3/2 - 5/2     ,  0.2913,  24,  131735.52 -  145550.70, ASD    ,      ,
7237.02    , 4.7e-02, S II  , E1,       3s2.3p2.(3P).3d-3s2.3p2.(3P).4p      ,        4D-4Do      ,    1/2 - 3/2     , -1.6413,  22,  114162.30 -  127976.34, ASD    ,      ,
7237.17    , 4.7e-02, C II  , E1,                2s2.3p-2s2.3d               ,       2Po-2D       ,    3/2 - 3/2     , -0.6632,  24,  131735.52 -  145549.27, ASD    ,      ,
7241.78    , 3.7e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3D       ,      1 - 1       , -1.6140,   3,  188908.97 -  202713.92, 030    ,      ,
7252.717   , 4.7e-03, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        4P-4Po      ,    3/2 - 1/2     , -0.7428,   3,  232535.95 -  246320.09, ASD    ,      ,
7252.87    , 3.3e-02, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        2D-2Do      ,    3/2 - 5/2     , -1.8043,   3,  234402.80 -  248186.64, ASD    ,      ,
7256.54    , 3.7e-02, N II  , E1,       2s2.2p.(2Po).3d-2s2.2p.(2Po).4p      ,       3Po-3D       ,      0 - 1       , -1.4900,   3,  188937.04 -  202713.92, 030    ,      ,
7257.11    , 4.7e-02, S II  , E1,       3s2.3p2.(3P).3d-3s2.3p2.(3P).4p      ,        4D-4Do      ,    3/2 - 3/2     , -1.4767,  22,  114200.54 -  127976.34, ASD    ,      ,
7259.280   , 4.7e-03, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        4D-4Po      ,    1/2 - 3/2     , -1.3862,   3,  232711.64 -  246483.32, ASD    ,      ,
7267.620   , 4.7e-03, O II  , E1,       2s2.2p2.(3P).3d-2s2.2p2.(3P).4p      ,        4P-4So      ,    3/2 - 3/2     , -0.6214,   3,  232535.95 -  246291.82, ASD    ,      ,
7268.6     , 4.7e-01, S IV  , E1,        3s.3p.(3Po).3d-3s2.4d               ,       2Fo-2D       ,    5/2 - 5/2     , -3.2488,   7,  241646.00 -  255400.10, ASD    ,      ,
